Date,Customer_ID,Region,Sales_Rep,Product_ID,Product_Name,Category,Units_Sold,Unit_Price,Revenue,Cost,Profit
2024-04-20,CUST3461,West,Charlie,P003,Monitor,Electronics,3,210.67,632.01,397.06,234.95
2024-01-04,CUST3075,South,Diana,P001,Laptop,Electronics,12,837.17,10046.04,8283.14,1762.9
2024-06-24,CUST6480,West,Diana,P005,Mouse,Accessories,8,45.39,363.12,289.54,73.58
2024-03-26,CUST0079,East,Charlie,P005,Mouse,Accessories,4,41.02,164.08,135.39,28.69
2024-01-07,CUST9810,North,Charlie,P004,Keyboard,Accessories,3,52.33,156.99,112.16,44.83
2024-06-05,CUST8342,North,Charlie,P005,Mouse,Accessories,10,36.54,365.4,254.96,110.44
2024-11-24,CUST3465,East,Evan,P003,Monitor,Electronics,19,241.84,4594.96,3349.16,1245.8
2024-03-27,CUST5825,West,Charlie,P004,Keyboard,Accessories,6,31.33,187.98,114.91,73.07
2024-01-15,CUST9140,West,Bob,P003,Monitor,Electronics,11,154.02,1694.22,1277.95,416.27
2024-01-23,CUST2382,West,Fiona,P002,Smartphone,Electronics,9,649.55,5845.95,3863.42,1982.53
2024-06-28,CUST0930,East,Fiona,P005,Mouse,Accessories,4,18.4,73.6,46.3,27.3
2024-12-13,CUST8384,East,Evan,P001,Laptop,Electronics,18,900.11,16201.98,12465.11,3736.87
2024-03-26,CUST9452,West,Alice,P002,Smartphone,Electronics,6,530.55,3183.3,2194.06,989.24
2024-03-22,CUST3254,East,Fiona,P005,Mouse,Accessories,7,16.83,117.81,90.1,27.71
2024-05-10,CUST2560,South,Fiona,P005,Mouse,Accessories,1,45.72,45.72,27.89,17.83
2024-09-16,CUST8116,South,Alice,P004,Keyboard,Accessories,9,26.19,235.71,177.74,57.97
2024-08-11,CUST9412,West,Evan,P003,Monitor,Electronics,11,194.48,2139.28,1725.45,413.83
2024-09-10,CUST4619,West,Fiona,P001,Laptop,Electronics,20,856.36,17127.2,10551.37,6575.83
2024-05-31,CUST4998,West,Alice,P003,Monitor,Electronics,20,259.33,5186.6,3475.07,1711.53
2024-11-11,CUST1699,West,Fiona,P003,Monitor,Electronics,6,237.58,1425.48,1188.66,236.82
2024-07-15,CUST2954,North,Charlie,P005,Mouse,Accessories,9,38.88,349.92,296.27,53.65
2024-06-07,CUST8771,North,Charlie,P004,Keyboard,Accessories,3,38.32,114.96,83.32,31.64
2024-01-27,CUST6944,West,Diana,P003,Monitor,Electronics,5,243.22,1216.1,1002.39,213.71
2024-11-07,CUST9662,West,Diana,P005,Mouse,Accessories,17,33.15,563.55,425.29,138.26
2024-02-01,CUST7405,East,Alice,P003,Monitor,Electronics,10,191.82,1918.2,1396.8,521.4
2024-04-07,CUST2232,South,Diana,P002,Smartphone,Electronics,9,501.71,4515.39,3745.59,769.8
2024-10-29,CUST7434,East,Fiona,P001,Laptop,Electronics,11,1185.02,13035.22,9238.6,3796.62
2024-01-14,CUST4083,North,Alice,P001,Laptop,Electronics,19,883.52,16786.88,11653.77,5133.11
2024-03-11,CUST4827,West,Evan,P002,Smartphone,Electronics,9,836.6,7529.4,5511.49,2017.91
2024-08-14,CUST6671,North,Alice,P002,Smartphone,Electronics,14,787.51,11025.14,8459.26,2565.88
2024-01-26,CUST2168,South,Alice,P003,Monitor,Electronics,14,233.16,3264.24,2286.65,977.59
2024-01-01,CUST4135,North,Charlie,P004,Keyboard,Accessories,1,46.29,46.29,31.65,14.64
2024-01-08,CUST2139,West,Fiona,P002,Smartphone,Electronics,4,651.51,2606.04,1649.18,956.86
2024-05-02,CUST7209,South,Fiona,P003,Monitor,Electronics,8,187.21,1497.68,978.43,519.25
2024-05-10,CUST2654,East,Charlie,P006,Tablet,Electronics,16,326.96,5231.36,3680.07,1551.29
2024-05-07,CUST1723,South,Fiona,P004,Keyboard,Accessories,12,36.73,440.76,359.39,81.37
2024-10-04,CUST8922,South,Evan,P001,Laptop,Electronics,7,1017.44,7122.08,4298.77,2823.31
2024-10-12,CUST6474,West,Alice,P004,Keyboard,Accessories,18,50.33,905.94,554.32,351.62
2024-08-23,CUST5429,West,Diana,P003,Monitor,Electronics,10,202.01,2020.1,1647.27,372.83
2024-10-13,CUST4858,North,Evan,P002,Smartphone,Electronics,12,673.2,8078.4,6278.23,1800.17
2024-06-25,CUST8557,South,Charlie,P001,Laptop,Electronics,6,1051.39,6308.34,4653.94,1654.4
2024-05-31,CUST8574,West,Diana,P002,Smartphone,Electronics,3,875.26,2625.78,2176.03,449.75
2024-02-04,CUST4465,West,Evan,P005,Mouse,Accessories,2,46.9,93.8,63.69,30.11
2024-02-07,CUST8796,South,Fiona,P006,Tablet,Electronics,20,510.39,10207.8,6916.2,3291.6
2024-09-14,CUST2526,North,Bob,P005,Mouse,Accessories,10,30.72,307.2,187.09,120.11
2024-03-22,CUST8854,West,Alice,P001,Laptop,Electronics,8,1135.89,9087.12,5832.94,3254.18
2024-01-12,CUST0275,South,Diana,P006,Tablet,Electronics,6,383.84,2303.04,1473.57,829.47
2024-10-27,CUST7251,West,Evan,P004,Keyboard,Accessories,17,37.46,636.82,428.74,208.08
2024-10-03,CUST5537,South,Diana,P004,Keyboard,Accessories,5,37.1,185.5,136.42,49.08
2024-05-14,CUST0477,South,Bob,P002,Smartphone,Electronics,17,685.11,11646.87,8090.84,3556.03
2024-02-29,CUST9193,South,Charlie,P001,Laptop,Electronics,17,1197.58,20358.86,14674.24,5684.62
2024-09-15,CUST2982,South,Bob,P004,Keyboard,Accessories,3,58.26,174.78,105.18,69.6
2024-05-05,CUST6034,West,Bob,P003,Monitor,Electronics,12,271.99,3263.88,2573.89,689.99
2024-10-16,CUST2115,West,Diana,P003,Monitor,Electronics,14,176.02,2464.28,2066.32,397.96
2024-02-25,CUST5565,East,Fiona,P006,Tablet,Electronics,2,322.37,644.74,440.13,204.61
2024-07-14,CUST7575,South,Fiona,P005,Mouse,Accessories,16,22.64,362.24,302.61,59.63
2024-01-26,CUST7343,North,Charlie,P006,Tablet,Electronics,5,368.09,1840.45,1262.73,577.72
2024-02-03,CUST2497,East,Charlie,P006,Tablet,Electronics,6,615.46,3692.76,2254.21,1438.55
2024-07-31,CUST3653,West,Diana,P003,Monitor,Electronics,10,286.24,2862.4,2090.42,771.98
2024-04-22,CUST7810,North,Charlie,P006,Tablet,Electronics,2,417.27,834.54,522.42,312.12
2024-07-15,CUST6550,West,Bob,P005,Mouse,Accessories,14,37.32,522.48,426.37,96.11
2024-01-19,CUST5625,West,Evan,P005,Mouse,Accessories,13,44.45,577.85,489.22,88.63
2024-05-25,CUST4335,West,Diana,P001,Laptop,Electronics,10,1185.56,11855.6,7938.92,3916.68
2024-09-12,CUST1156,South,Charlie,P006,Tablet,Electronics,8,382.89,3063.12,2382.86,680.26
2024-07-18,CUST7172,North,Alice,P005,Mouse,Accessories,20,26.56,531.2,389.72,141.48
2024-03-29,CUST4289,East,Evan,P006,Tablet,Electronics,14,656.47,9190.58,6063.83,3126.75
2024-02-04,CUST0521,West,Diana,P005,Mouse,Accessories,9,48.56,437.04,308.3,128.74
2024-06-13,CUST1395,South,Fiona,P001,Laptop,Electronics,18,1037.86,18681.48,12172.52,6508.96
2024-03-22,CUST8383,North,Fiona,P001,Laptop,Electronics,8,1143.78,9150.24,6050.46,3099.78
2024-12-05,CUST1493,West,Bob,P001,Laptop,Electronics,8,1088.54,8708.32,6323.45,2384.87
2024-03-25,CUST0874,East,Evan,P005,Mouse,Accessories,8,23.67,189.36,133.7,55.66
2024-09-28,CUST1917,East,Bob,P001,Laptop,Electronics,2,1016.34,2032.68,1228.2,804.48
2024-02-19,CUST5343,West,Diana,P002,Smartphone,Electronics,15,612.08,9181.2,7363.59,1817.61
2024-01-10,CUST2715,West,Alice,P001,Laptop,Electronics,5,1054.36,5271.8,3755.96,1515.84
2024-09-10,CUST6031,West,Fiona,P003,Monitor,Electronics,13,204.87,2663.31,1885.29,778.02
2024-03-01,CUST9312,East,Evan,P005,Mouse,Accessories,10,27.37,273.7,198.07,75.63
2024-03-11,CUST5614,East,Fiona,P005,Mouse,Accessories,12,49.17,590.04,357.77,232.27
2024-12-11,CUST1360,West,Alice,P002,Smartphone,Electronics,13,553.6,7196.8,5595.64,1601.16
2024-11-24,CUST4690,North,Evan,P003,Monitor,Electronics,17,204.68,3479.56,2862.02,617.54
2024-08-28,CUST5128,South,Fiona,P002,Smartphone,Electronics,20,637.99,12759.8,8167.72,4592.08
2024-12-07,CUST7425,South,Alice,P006,Tablet,Electronics,12,357.36,4288.32,3573.27,715.05
2024-07-07,CUST3031,North,Charlie,P004,Keyboard,Accessories,11,23.85,262.35,161.81,100.54
2024-01-19,CUST2441,North,Bob,P003,Monitor,Electronics,16,194.31,3108.96,2095.32,1013.64
2024-08-20,CUST4294,West,Bob,P001,Laptop,Electronics,5,989.43,4947.15,3445.34,1501.81
2024-06-10,CUST4919,North,Bob,P001,Laptop,Electronics,17,1092.26,18568.42,13679.94,4888.48
2024-08-10,CUST1501,South,Fiona,P006,Tablet,Electronics,12,573.28,6879.36,4543.77,2335.59
2024-02-03,CUST9548,South,Diana,P003,Monitor,Electronics,10,151.44,1514.4,1174.5,339.9
2024-10-04,CUST0362,East,Alice,P002,Smartphone,Electronics,10,757.59,7575.9,6049.92,1525.98
2024-08-06,CUST5927,South,Charlie,P002,Smartphone,Electronics,3,829.1,2487.3,2052.76,434.54
2024-03-27,CUST0441,East,Diana,P004,Keyboard,Accessories,19,32.68,620.92,460.75,160.17
2024-07-22,CUST3878,South,Charlie,P005,Mouse,Accessories,9,18.1,162.9,130.34,32.56
2024-03-01,CUST9738,North,Alice,P003,Monitor,Electronics,14,151.22,2117.08,1563.3,553.78
2024-09-23,CUST3822,East,Evan,P002,Smartphone,Electronics,10,796.41,7964.1,6231.63,1732.47
2024-05-03,CUST9844,West,Fiona,P006,Tablet,Electronics,12,489.2,5870.4,3818.88,2051.52
2024-04-26,CUST3042,West,Bob,P002,Smartphone,Electronics,15,671.01,10065.15,7085.89,2979.26
2024-03-05,CUST0425,South,Evan,P003,Monitor,Electronics,5,167.4,837.0,526.58,310.42
2024-03-07,CUST0647,North,Charlie,P001,Laptop,Electronics,7,1001.0,7007.0,5945.32,1061.68
2024-05-07,CUST8613,North,Evan,P005,Mouse,Accessories,10,34.62,346.2,221.81,124.39
2024-02-11,CUST6753,East,Charlie,P005,Mouse,Accessories,17,39.9,678.3,505.06,173.24
2024-05-28,CUST9433,North,Evan,P002,Smartphone,Electronics,7,546.81,3827.67,2844.23,983.44
2024-10-24,CUST6432,South,Alice,P002,Smartphone,Electronics,3,768.28,2304.84,1493.65,811.19
2024-01-29,CUST6533,West,Alice,P004,Keyboard,Accessories,5,29.34,146.7,103.83,42.87
2024-08-07,CUST3567,North,Evan,P003,Monitor,Electronics,3,286.69,860.07,534.33,325.74
2024-03-23,CUST0586,East,Alice,P001,Laptop,Electronics,17,1117.27,18993.59,13671.27,5322.32
2024-06-10,CUST0376,South,Charlie,P001,Laptop,Electronics,8,1088.87,8710.96,6928.96,1782.0
2024-02-10,CUST8079,North,Charlie,P003,Monitor,Electronics,19,205.18,3898.42,2366.16,1532.26
2024-11-11,CUST8126,West,Charlie,P005,Mouse,Accessories,16,41.95,671.2,460.6,210.6
2024-06-12,CUST7525,South,Bob,P006,Tablet,Electronics,5,443.24,2216.2,1806.02,410.18
2024-09-12,CUST6462,North,Bob,P001,Laptop,Electronics,13,1102.36,14330.68,9347.07,4983.61
2024-11-05,CUST1259,North,Fiona,P006,Tablet,Electronics,16,683.87,10941.92,7943.36,2998.56
2024-08-10,CUST7201,North,Bob,P006,Tablet,Electronics,2,426.18,852.36,700.81,151.55
2024-01-09,CUST0991,West,Diana,P005,Mouse,Accessories,20,28.27,565.4,448.29,117.11
2024-11-07,CUST4603,West,Evan,P004,Keyboard,Accessories,1,20.55,20.55,15.38,5.17
2024-03-12,CUST2244,South,Bob,P004,Keyboard,Accessories,13,47.46,616.98,408.07,208.91
2024-12-25,CUST5215,North,Alice,P006,Tablet,Electronics,15,323.71,4855.65,3512.03,1343.62
2024-11-27,CUST0796,West,Bob,P005,Mouse,Accessories,16,45.33,725.28,447.08,278.2
2024-11-14,CUST0502,West,Charlie,P002,Smartphone,Electronics,6,586.48,3518.88,2300.9,1217.98
2024-12-21,CUST8876,South,Evan,P005,Mouse,Accessories,16,25.26,404.16,331.58,72.58
2024-03-27,CUST0086,West,Bob,P006,Tablet,Electronics,6,397.36,2384.16,1630.2,753.96
2024-05-01,CUST8876,South,Fiona,P002,Smartphone,Electronics,17,840.37,14286.29,9732.62,4553.67
2024-08-03,CUST5834,East,Alice,P003,Monitor,Electronics,18,291.83,5252.94,4127.1,1125.84
2024-12-30,CUST6895,North,Bob,P002,Smartphone,Electronics,20,807.72,16154.4,13303.82,2850.58
2024-01-29,CUST3854,West,Diana,P003,Monitor,Electronics,17,279.29,4747.93,3772.57,975.36
2024-01-08,CUST8013,South,Diana,P005,Mouse,Accessories,18,46.81,842.58,620.94,221.64
2024-06-05,CUST0279,North,Charlie,P005,Mouse,Accessories,7,20.09,140.63,92.83,47.8
2024-02-05,CUST8502,East,Diana,P006,Tablet,Electronics,8,464.48,3715.84,2637.29,1078.55
2024-10-04,CUST4355,North,Diana,P004,Keyboard,Accessories,9,40.69,366.21,287.3,78.91
2024-12-07,CUST6559,South,Alice,P002,Smartphone,Electronics,16,806.69,12907.04,8164.57,4742.47
2024-12-14,CUST7247,West,Diana,P004,Keyboard,Accessories,11,33.81,371.91,238.83,133.08
2024-07-16,CUST0080,North,Alice,P001,Laptop,Electronics,4,904.06,3616.24,2633.88,982.36
2024-08-25,CUST7200,South,Evan,P006,Tablet,Electronics,9,401.22,3610.98,2238.33,1372.65
2024-08-17,CUST1122,North,Diana,P001,Laptop,Electronics,10,1084.54,10845.4,8413.45,2431.95
2024-10-11,CUST0509,South,Diana,P005,Mouse,Accessories,13,19.14,248.82,168.38,80.44
2024-05-15,CUST0363,East,Charlie,P001,Laptop,Electronics,3,1006.56,3019.68,1937.42,1082.26
2024-12-07,CUST4231,South,Fiona,P003,Monitor,Electronics,9,206.86,1861.74,1280.24,581.5
2024-10-04,CUST4186,South,Diana,P004,Keyboard,Accessories,17,58.79,999.43,694.55,304.88
2024-11-26,CUST3251,East,Fiona,P004,Keyboard,Accessories,3,59.55,178.65,143.23,35.42
2024-05-13,CUST9284,East,Fiona,P003,Monitor,Electronics,11,192.12,2113.32,1446.55,666.77
2024-03-24,CUST0114,North,Alice,P004,Keyboard,Accessories,14,21.15,296.1,194.75,101.35
2024-08-20,CUST8136,South,Bob,P005,Mouse,Accessories,14,37.52,525.28,333.25,192.03
2024-06-03,CUST4376,South,Fiona,P005,Mouse,Accessories,13,43.0,559.0,401.3,157.7
2024-09-12,CUST6400,South,Evan,P001,Laptop,Electronics,15,1097.5,16462.5,13182.02,3280.48
2024-02-20,CUST7389,North,Evan,P003,Monitor,Electronics,2,291.35,582.7,396.94,185.76
2024-08-31,CUST9398,North,Diana,P002,Smartphone,Electronics,9,511.75,4605.75,3588.04,1017.71
2024-09-17,CUST3097,West,Fiona,P006,Tablet,Electronics,12,313.26,3759.12,2362.14,1396.98
2024-01-31,CUST4127,East,Bob,P003,Monitor,Electronics,1,186.08,186.08,149.62,36.46
2024-03-20,CUST6881,South,Diana,P006,Tablet,Electronics,16,625.18,10002.88,6086.57,3916.31
2024-03-12,CUST2034,East,Bob,P005,Mouse,Accessories,11,39.94,439.34,326.91,112.43
2024-08-01,CUST6344,West,Evan,P005,Mouse,Accessories,12,23.93,287.16,216.31,70.85
2024-02-22,CUST7799,East,Diana,P003,Monitor,Electronics,10,170.73,1707.3,1060.47,646.83
2024-01-21,CUST0197,North,Diana,P002,Smartphone,Electronics,16,637.12,10193.92,7391.84,2802.08
2024-06-04,CUST4439,East,Diana,P006,Tablet,Electronics,3,559.34,1678.02,1194.26,483.76
2024-06-04,CUST3017,South,Charlie,P005,Mouse,Accessories,10,39.4,394.0,267.81,126.19
2024-04-01,CUST9025,South,Bob,P006,Tablet,Electronics,4,626.45,2505.8,1949.26,556.54
2024-01-20,CUST7970,North,Fiona,P004,Keyboard,Accessories,9,56.38,507.42,369.7,137.72
2024-05-18,CUST7621,North,Bob,P006,Tablet,Electronics,2,321.21,642.42,456.91,185.51
2024-10-24,CUST7348,West,Alice,P006,Tablet,Electronics,20,413.55,8271.0,6319.28,1951.72
2024-08-23,CUST9278,East,Evan,P006,Tablet,Electronics,8,316.38,2531.04,1689.84,841.2
2024-07-03,CUST2847,South,Charlie,P003,Monitor,Electronics,3,254.83,764.49,621.76,142.73
2024-07-31,CUST8878,South,Fiona,P006,Tablet,Electronics,12,609.55,7314.6,5828.23,1486.37
2024-07-02,CUST7732,East,Diana,P002,Smartphone,Electronics,16,567.59,9081.44,6663.22,2418.22
2024-06-28,CUST3410,North,Bob,P006,Tablet,Electronics,16,529.51,8472.16,6258.37,2213.79
2024-02-14,CUST7740,North,Alice,P004,Keyboard,Accessories,11,35.13,386.43,293.42,93.01
2024-03-20,CUST1061,West,Alice,P003,Monitor,Electronics,17,234.06,3979.02,3266.31,712.71
2024-11-02,CUST0034,West,Fiona,P006,Tablet,Electronics,17,616.16,10474.72,7011.77,3462.95
2024-04-30,CUST1247,East,Diana,P005,Mouse,Accessories,4,19.06,76.24,53.68,22.56
2024-10-09,CUST1689,South,Alice,P003,Monitor,Electronics,9,207.27,1865.43,1422.22,443.21
2024-05-20,CUST4948,West,Bob,P005,Mouse,Accessories,15,27.71,415.65,280.92,134.73
2024-10-17,CUST5513,South,Bob,P006,Tablet,Electronics,17,666.9,11337.3,9234.17,2103.13
2024-01-19,CUST8120,West,Alice,P004,Keyboard,Accessories,16,58.82,941.12,696.33,244.79
2024-03-18,CUST2409,East,Bob,P001,Laptop,Electronics,16,1024.13,16386.08,13466.72,2919.36
2024-07-26,CUST9092,North,Evan,P002,Smartphone,Electronics,11,872.57,9598.27,6135.27,3463.0
2024-05-10,CUST9594,North,Evan,P002,Smartphone,Electronics,6,662.47,3974.82,2953.04,1021.78
2024-09-10,CUST8867,West,Charlie,P004,Keyboard,Accessories,13,36.48,474.24,286.86,187.38
2024-11-23,CUST9357,East,Diana,P006,Tablet,Electronics,7,519.73,3638.11,2378.42,1259.69
2024-08-14,CUST8678,South,Alice,P001,Laptop,Electronics,14,922.98,12921.72,10201.64,2720.08
2024-08-14,CUST7740,North,Fiona,P006,Tablet,Electronics,1,631.64,631.64,408.82,222.82
2024-07-24,CUST7986,North,Evan,P005,Mouse,Accessories,1,30.65,30.65,24.6,6.05
2024-04-14,CUST7122,South,Bob,P006,Tablet,Electronics,17,600.73,10212.41,7191.87,3020.54
2024-10-06,CUST0576,South,Charlie,P001,Laptop,Electronics,16,1120.22,17923.52,14314.06,3609.46
2024-08-15,CUST7131,West,Fiona,P005,Mouse,Accessories,9,35.79,322.11,247.41,74.7
2024-12-09,CUST2884,West,Charlie,P003,Monitor,Electronics,18,216.04,3888.72,2731.21,1157.51
2024-08-17,CUST4408,East,Diana,P001,Laptop,Electronics,16,1119.38,17910.08,13760.3,4149.78
2024-04-09,CUST5906,East,Alice,P003,Monitor,Electronics,15,169.98,2549.7,1829.98,719.72
2024-08-02,CUST9601,East,Diana,P005,Mouse,Accessories,17,20.61,350.37,219.24,131.13
2024-03-19,CUST0662,South,Charlie,P004,Keyboard,Accessories,19,34.0,646.0,526.35,119.65
2024-07-25,CUST7168,South,Diana,P003,Monitor,Electronics,5,263.22,1316.1,809.73,506.37
2024-06-27,CUST6373,East,Charlie,P005,Mouse,Accessories,8,17.04,136.32,86.05,50.27
2024-12-23,CUST0166,North,Diana,P002,Smartphone,Electronics,12,880.98,10571.76,6931.59,3640.17
2024-01-06,CUST1418,West,Evan,P003,Monitor,Electronics,2,259.87,519.74,341.35,178.39
2024-06-22,CUST6549,West,Charlie,P003,Monitor,Electronics,5,247.09,1235.45,825.21,410.24
2024-08-11,CUST7901,North,Alice,P001,Laptop,Electronics,5,937.04,4685.2,3464.68,1220.52
2024-10-30,CUST6545,West,Evan,P006,Tablet,Electronics,12,636.22,7634.64,6259.91,1374.73
2024-02-11,CUST3557,East,Bob,P002,Smartphone,Electronics,7,554.4,3880.8,2750.01,1130.79
2024-02-28,CUST2611,South,Diana,P002,Smartphone,Electronics,18,877.47,15794.46,12229.46,3565.0
2024-01-12,CUST5522,South,Alice,P002,Smartphone,Electronics,8,698.92,5591.36,3601.83,1989.53
2024-12-07,CUST0872,North,Evan,P001,Laptop,Electronics,8,1123.97,8991.76,7007.86,1983.9
2024-11-24,CUST4113,North,Bob,P006,Tablet,Electronics,19,424.88,8072.72,6165.5,1907.22
2024-07-24,CUST3822,South,Fiona,P006,Tablet,Electronics,15,304.46,4566.9,2965.65,1601.25
2024-12-24,CUST8739,East,Charlie,P001,Laptop,Electronics,18,1154.89,20788.02,15147.39,5640.63
2024-09-24,CUST8970,North,Charlie,P004,Keyboard,Accessories,3,25.12,75.36,57.38,17.98
2024-05-09,CUST6090,North,Diana,P004,Keyboard,Accessories,8,37.6,300.8,225.03,75.77
2024-11-18,CUST6327,East,Charlie,P004,Keyboard,Accessories,19,46.35,880.65,647.36,233.29
2024-06-24,CUST2361,North,Charlie,P006,Tablet,Electronics,12,422.87,5074.44,3968.09,1106.35
2024-10-04,CUST2578,West,Charlie,P004,Keyboard,Accessories,18,51.66,929.88,665.69,264.19
2024-01-01,CUST7378,South,Fiona,P001,Laptop,Electronics,11,882.5,9707.5,6177.54,3529.96
2024-03-30,CUST3346,East,Fiona,P005,Mouse,Accessories,14,33.28,465.92,321.79,144.13
2024-07-25,CUST9375,North,Bob,P002,Smartphone,Electronics,17,896.82,15245.94,9960.88,5285.06
2024-03-21,CUST8485,South,Fiona,P005,Mouse,Accessories,15,36.48,547.2,411.38,135.82
2024-10-30,CUST2704,North,Evan,P002,Smartphone,Electronics,3,777.35,2332.05,1412.56,919.49
2024-09-13,CUST6892,East,Charlie,P005,Mouse,Accessories,12,41.51,498.12,401.52,96.6
2024-02-09,CUST7142,West,Fiona,P001,Laptop,Electronics,1,851.11,851.11,513.15,337.96
2024-04-25,CUST0604,West,Fiona,P006,Tablet,Electronics,17,461.91,7852.47,6028.92,1823.55
2024-03-01,CUST7718,North,Charlie,P004,Keyboard,Accessories,8,59.62,476.96,345.11,131.85
2024-10-16,CUST2332,East,Fiona,P005,Mouse,Accessories,19,38.75,736.25,520.63,215.62
2024-09-12,CUST8647,East,Bob,P005,Mouse,Accessories,3,46.17,138.51,83.14,55.37
2024-03-03,CUST2502,North,Charlie,P003,Monitor,Electronics,5,278.48,1392.4,968.11,424.29
2024-09-26,CUST7238,East,Bob,P003,Monitor,Electronics,19,263.91,5014.29,3311.96,1702.33
2024-08-02,CUST5519,East,Alice,P005,Mouse,Accessories,14,22.97,321.58,241.48,80.1
2024-10-19,CUST4686,West,Charlie,P002,Smartphone,Electronics,18,725.15,13052.7,8877.09,4175.61
2024-07-26,CUST8414,West,Bob,P004,Keyboard,Accessories,12,27.94,335.28,240.56,94.72
2024-07-09,CUST0258,South,Fiona,P001,Laptop,Electronics,2,859.85,1719.7,1398.19,321.51
2024-10-22,CUST2749,East,Fiona,P004,Keyboard,Accessories,7,35.21,246.47,171.05,75.42
2024-03-06,CUST3046,South,Fiona,P004,Keyboard,Accessories,15,28.2,423.0,328.3,94.7
2024-06-29,CUST9246,South,Evan,P002,Smartphone,Electronics,10,867.25,8672.5,6183.53,2488.97
2024-01-17,CUST1574,North,Alice,P001,Laptop,Electronics,14,1067.01,14938.14,8981.89,5956.25
2024-01-24,CUST6494,North,Fiona,P005,Mouse,Accessories,1,25.58,25.58,18.67,6.91
2024-04-12,CUST6773,East,Charlie,P004,Keyboard,Accessories,7,59.05,413.35,325.09,88.26
2024-02-27,CUST3240,West,Evan,P004,Keyboard,Accessories,18,55.46,998.28,755.69,242.59
2024-03-01,CUST1497,West,Diana,P003,Monitor,Electronics,20,204.46,4089.2,3413.91,675.29
2024-10-09,CUST8121,North,Diana,P001,Laptop,Electronics,20,1068.36,21367.2,16022.57,5344.63
2024-08-04,CUST0238,East,Charlie,P003,Monitor,Electronics,12,245.78,2949.36,2181.96,767.4
2024-04-06,CUST9416,East,Charlie,P004,Keyboard,Accessories,8,48.63,389.04,274.12,114.92
2024-02-26,CUST8841,West,Evan,P004,Keyboard,Accessories,7,47.55,332.85,280.3,52.55
2024-03-15,CUST0492,East,Diana,P001,Laptop,Electronics,11,852.31,9375.41,7836.4,1539.01
2024-07-05,CUST3136,West,Evan,P004,Keyboard,Accessories,12,56.74,680.88,423.49,257.39
2024-10-31,CUST8844,South,Diana,P003,Monitor,Electronics,15,216.38,3245.7,2428.93,816.77
2024-10-12,CUST9933,West,Evan,P003,Monitor,Electronics,8,272.29,2178.32,1500.19,678.13
2024-09-14,CUST2585,East,Alice,P003,Monitor,Electronics,20,182.15,3643.0,2222.76,1420.24
2024-02-17,CUST9695,West,Charlie,P002,Smartphone,Electronics,8,518.03,4144.24,3378.15,766.09
2024-09-10,CUST3643,East,Bob,P004,Keyboard,Accessories,20,58.09,1161.8,745.12,416.68
2024-07-14,CUST2897,North,Bob,P003,Monitor,Electronics,9,229.26,2063.34,1544.86,518.48
